image,class,L_mean,L_variance,L_skewness,a_mean,a_variance,a_skewness,b_mean,b_variance,b_skewness,contrast,correlation,entropy
C:\Users\gauth\OneDrive\Desktop\Plant Disease Project\dataset\color\Apple___healthy\523a77ee-6f19-4887-a35f-6ab14d47740b___RS_HL 8079.JPG,Apple___healthy,87.5552119895,1045.3880737,-0.545170920097,125.498467881,55.6559812729,-0.0911505126521,125.113126079,49.6167361689,0.167507972441,3.67128992291,0.782420284045,5.13626517178
C:\Users\gauth\OneDrive\Desktop\Plant Disease Project\dataset\color\Apple___healthy\525ecf21-2ca1-4939-b258-6002432703aa___RS_HL 7712.JPG,Apple___healthy,105.689709985,527.964026342,-0.0363608683002,122.528936612,79.4911012957,0.900247955883,133.35087264,124.925808134,-0.160372117771,1.11800511509,0.868312521452,3.93972443339
C:\Users\gauth\OneDrive\Desktop\Plant Disease Project\dataset\color\Apple___healthy\526782c6-8d24-4438-8255-37422811d33f___RS_HL 7601.JPG,Apple___healthy,102.102872671,916.980070582,-0.682634251696,121.76427377,93.1280810182,0.255371248703,122.548345676,99.4774166373,-0.235711267028,1.74962962963,0.881914182101,4.51695529116
C:\Users\gauth\OneDrive\Desktop\Plant Disease Project\dataset\color\Apple___healthy\52cf2701-f319-4b3e-b6fb-8071f2f09ca9___RS_HL 8191.JPG,Apple___healthy,96.2642290249,913.338232909,-0.923380283594,124.272930839,78.2694146528,0.106398531585,129.779960317,77.8013274361,0.0762088263816,1.96530230978,0.874781975366,4.67020026324
C:\Users\gauth\OneDrive\Desktop\Plant Disease Project\dataset\color\Apple___healthy\530f24d7-aefb-419d-b814-2cb3a81cfe2c___RS_HL 6071.JPG,Apple___healthy,52.0406431571,829.041004752,0.669609623552,120.175343727,20.3769517529,1.17714337732,132.738796525,13.8527012382,0.104691208238,2.06180461766,0.862880266135,5.03126472374
C:\Users\gauth\OneDrive\Desktop\Plant Disease Project\dataset\color\Apple___healthy\531fbf24-8362-445d-ba13-6ece16d53de7___RS_HL 6206.JPG,Apple___healthy,70.9236633304,416.652680207,0.150666723846,113.656484987,41.4833042863,1.82175788321,136.58733081,8.59880127142,-0.788847841639,1.69748822606,0.753172948784,4.44428968785
C:\Users\gauth\OneDrive\Desktop\Plant Disease Project\dataset\color\Apple___healthy\5345137b-4957-4d47-896c-e9dcab8b7c43___RS_HL 7685.JPG,Apple___healthy,121.944638917,508.725630547,-1.39473869955,118.637123106,33.6833519823,1.95730707985,133.883012208,49.5942267848,-0.61240861948,2.5489224511,0.751260037317,4.95368716255
C:\Users\gauth\OneDrive\Desktop\Plant Disease Project\dataset\color\Apple___healthy\5348c7f1-02d4-40ae-989e-1537043644cf___RS_HL 7657.JPG,Apple___healthy,100.161409245,545.488949941,-0.516380248822,121.115214464,83.2504943007,0.869035422805,134.939539655,75.6893624347,-0.332798100394,0.708463894032,0.906336013701,3.8022004852
C:\Users\gauth\OneDrive\Desktop\Plant Disease Project\dataset\color\Apple___healthy\5356ef92-e60f-4456-8687-f8b624d60b53___RS_HL 5829.JPG,Apple___healthy,51.0105826617,1493.13733955,0.724727377359,120.858149265,64.7624723516,0.0859343604111,139.801821202,80.9894583211,0.00937021776933,3.76919858853,0.820444337239,4.55183827625
C:\Users\gauth\OneDrive\Desktop\Plant Disease Project\dataset\color\Apple___healthy\53ad510e-0bf0-4366-928b-8d80f1a51b50___RS_HL 5873.JPG,Apple___healthy,69.4728500037,1356.18951797,0.211083895935,115.374095622,21.2163961669,1.26754731488,139.031177743,24.0604883795,-0.251324033925,2.60574386541,0.883753060926,5.21338360534
C:\Users\gauth\OneDrive\Desktop\Plant Disease Project\dataset\color\Apple___healthy\53ad897b-864f-414f-84e7-0ea0ce53fa1d___RS_HL 7273.JPG,Apple___healthy,120.397080418,1436.24882278,-0.483264265945,106.955644813,147.980368283,1.76079652161,160.262848752,307.565876414,-1.62918108642,5.1723728069,0.763174622011,5.21858284274
C:\Users\gauth\OneDrive\Desktop\Plant Disease Project\dataset\color\Apple___healthy\53b0c397-52b3-40c1-9ef5-c52b6ae7f4bb___RS_HL 6329.JPG,Apple___healthy,76.9185054279,633.318781508,0.0122738943248,116.226533704,44.0349990678,1.46597943434,135.260237314,21.8043290525,0.184193120114,1.62447249934,0.857907261415,4.90108850576
C:\Users\gauth\OneDrive\Desktop\Plant Disease Project\dataset\color\Apple___healthy\53d09cc6-89ef-4180-a823-31c5f6566656___RS_HL 6070.JPG,Apple___healthy,40.5742058824,710.120905252,0.69574184887,121.957117647,19.3643963979,0.549876228004,131.750647059,7.24288193426,-0.0941360855707,1.49055555556,0.867326231336,4.58358254841
C:\Users\gauth\OneDrive\Desktop\Plant Disease Project\dataset\color\Apple___healthy\54c9c89e-7cb7-4c1e-8bbe-f33ca90df541___RS_HL 7766.JPG,Apple___healthy,92.8633321592,1656.93517889,-0.507125137013,126.807546671,59.2817799622,-0.678597545253,127.103381472,100.355286206,0.347282317534,3.73410986991,0.785432062963,3.94416875952
C:\Users\gauth\OneDrive\Desktop\Plant Disease Project\dataset\color\Apple___healthy\54ef2bb4-12a7-447e-a980-32c74bd26c1e___RS_HL 7459.JPG,Apple___healthy,117.134270758,1811.55860199,-0.565579262977,124.341370219,66.3153948441,0.363857754142,133.974169883,70.8826769646,-0.152674371897,6.51191801824,0.712743451349,4.36221170644
C:\Users\gauth\OneDrive\Desktop\Plant Disease Project\dataset\color\Apple___healthy\556b0ba0-dfb0-45de-9806-c6c068a8149d___RS_HL 5644.JPG,Apple___healthy,85.7938202702,3217.53539712,0.0210823592637,124.922133247,63.793877452,0.106635171558,133.423575723,16.4140749383,1.53745498844,6.5127235035,0.884673156257,5.71038069136
C:\Users\gauth\OneDrive\Desktop\Plant Disease Project\dataset\color\Apple___healthy\558de0a1-89a7-4fa4-8814-bb1d8a845bfd___RS_HL 5779.JPG,Apple___healthy,59.3417909441,1788.90922659,0.256849209381,125.528173291,36.0207832952,0.386564708625,133.111748431,10.2366519062,0.773851816615,5.88603899681,0.754088278144,4.73632842897
C:\Users\gauth\OneDrive\Desktop\Plant Disease Project\dataset\color\Apple___healthy\55a94d0f-ce98-4681-a4d5-a89dc2031b6a___RS_HL 7311.JPG,Apple___healthy,109.748189362,1333.43594389,0.562103272769,110.011319488,66.9078290854,2.08698601555,150.057748573,161.354140281,-2.1709132238,9.79923769924,0.480460732181,4.80438499681
C:\Users\gauth\OneDrive\Desktop\Plant Disease Project\dataset\color\Apple___healthy\55b3e1e7-0bd4-4e0b-b929-19d68fc43e23___RS_HL 7653.JPG,Apple___healthy,121.060950413,413.487354836,-0.381247303289,125.285720845,120.438565619,0.388944716251,128.951010101,190.512384195,-0.223007472947,1.19841844512,0.89267239985,4.99219051167
C:\Users\gauth\OneDrive\Desktop\Plant Disease Project\dataset\color\Apple___healthy\55b70cf6-c157-48bb-892c-24fa7c230a85___RS_HL 6203.JPG,Apple___healthy,69.8531043418,572.96157949,0.165541227722,115.267979936,68.437471543,1.0267158526,136.795900741,15.6245561622,-0.465956853022,1.7069567553,0.811484243806,4.43968050595
C:\Users\gauth\OneDrive\Desktop\Plant Disease Project\dataset\color\Apple___healthy\55c7113c-3c1e-452c-a7bd-bb6fe007a20d___RS_HL 5724.JPG,Apple___healthy,55.8834699902,1447.94742436,0.385947121717,119.641489013,33.7431983076,0.688507171009,135.434043949,15.0305628856,0.0459189706662,5.51059854987,0.720416132344,4.85460749995
C:\Users\gauth\OneDrive\Desktop\Plant Disease Project\dataset\color\Apple___healthy\55e058db-7a66-4468-b6f8-a2e3fd4d567d___RS_HL 8128.JPG,Apple___healthy,91.4669852302,750.313144024,-0.624623347282,122.467593397,121.106580858,0.116585501694,124.865102809,135.36326814,-0.096584421182,1.71085723546,0.857422307139,4.25924260356
C:\Users\gauth\OneDrive\Desktop\Plant Disease Project\dataset\color\Apple___healthy\55e3aeb1-2c97-4cdd-9b75-8ab8d94c8447___RS_HL 7778.JPG,Apple___healthy,113.574662129,1226.86247401,-0.790640625477,124.783795394,48.1867750475,0.168907569691,126.423190034,42.646307545,0.360790591053,3.85746017157,0.774231208043,4.30816092802
C:\Users\gauth\OneDrive\Desktop\Plant Disease Project\dataset\color\Apple___healthy\55e7b07d-f05f-403a-ab00-e8102cb0341c___RS_HL 7410.JPG,Apple___healthy,84.4925662573,2320.99041016,0.088322519241,125.332309847,122.996497552,-0.429699872076,135.261366085,187.952911644,0.431550915308,2.4979253112,0.860720412344,3.03999363975
C:\Users\gauth\OneDrive\Desktop\Plant Disease Project\dataset\color\Apple___healthy\55eca570-7e6f-4bb9-ae2e-b9834d8fcea7___RS_HL 7726.JPG,Apple___healthy,111.655315919,1455.84483734,-0.303958445934,129.51261582,80.5996288325,0.0448978309857,127.384311365,177.89106832,0.114369946554,1.18440563725,0.952439899252,4.58179579217
C:\Users\gauth\OneDrive\Desktop\Plant Disease Project\dataset\color\Apple___healthy\56357993-94b9-4ed2-bc6e-22d4245f958e___RS_HL 7313.JPG,Apple___healthy,144.973611822,2103.93581211,0.0539244038231,116.880405578,166.432696918,0.423525384457,143.539342375,319.479324747,-0.409918148326,5.49386160714,0.894218857498,5.59843628503
C:\Users\gauth\OneDrive\Desktop\Plant Disease Project\dataset\color\Apple___healthy\567114a3-0ce7-42e3-8245-ca6f3e27cf43___RS_HL 8001.JPG,Apple___healthy,123.330636232,5585.19235756,-0.303891297637,128.47926071,57.1447236166,-1.0539109815,125.99471936,91.4241267865,0.93886354156,3.04569546569,0.956068211783,3.37419286587
C:\Users\gauth\OneDrive\Desktop\Plant Disease Project\dataset\color\Apple___healthy\567c7469-bee8-4ddc-8ee9-2f14b3fb569e___RS_HL 7817.JPG,Apple___healthy,90.0723355686,1000.65075273,-1.21965380862,127.647824226,69.74750882,-0.91011531419,126.072677985,72.4159762925,0.787214263088,0.744194240196,0.946876867646,3.71512258232
C:\Users\gauth\OneDrive\Desktop\Plant Disease Project\dataset\color\Apple___healthy\56bc065a-e27d-4ec9-a15b-63188f6ddf66___RS_HL 7933.JPG,Apple___healthy,82.6316498981,744.212282955,-0.59543257348,126.110146643,104.216446661,-0.21590347367,121.772111528,132.695518676,0.216087369449,1.98053002451,0.779189553868,3.88953996392
C:\Users\gauth\OneDrive\Desktop\Plant Disease Project\dataset\color\Apple___healthy\56bd23e7-9376-418a-8dfb-f767bdc78500___RS_HL 6124.JPG,Apple___healthy,80.3707418535,588.251688449,-0.78137926435,115.302056852,43.9037235253,1.50085136451,135.758724289,13.1417860314,-0.948679115561,2.09968954812,0.72435142819,4.17530112993
C:\Users\gauth\OneDrive\Desktop\Plant Disease Project\dataset\color\Apple___healthy\56c024f5-844e-47d0-a936-d1617219125c___RS_HL 7776.JPG,Apple___healthy,90.4160420553,1656.34368025,-0.350014683057,123.092114635,42.2163749925,0.544233480926,128.767203663,33.4246595198,-0.298741249365,3.49036140752,0.82963093276,4.41760832418
C:\Users\gauth\OneDrive\Desktop\Plant Disease Project\dataset\color\Apple___healthy\56c8fb12-185b-4225-bdee-abdbdcc6101b___RS_HL 7574.JPG,Apple___healthy,95.2177577471,883.74006915,-0.118191588848,118.762024801,81.1535121785,0.733639342442,130.75662669,93.8514459783,-0.411228753692,3.32168206125,0.782152564738,5.22209631684
C:\Users\gauth\OneDrive\Desktop\Plant Disease Project\dataset\color\Apple___healthy\56ca7e9b-3db1-4130-ab97-8627eb1a3850___RS_HL 7593.JPG,Apple___healthy,107.590939673,1069.655769,-0.621624735306,122.692374972,84.954593126,0.0683201592503,121.726261494,116.172746082,0.188994447165,2.60708682008,0.877005283668,5.46021288973
C:\Users\gauth\OneDrive\Desktop\Plant Disease Project\dataset\color\Apple___healthy\57113348-f0fa-49d9-9d53-46edc4ae7bdb___RS_HL 6215.JPG,Apple___healthy,77.7029260725,597.168808171,-0.195611989754,116.627313577,98.3842138487,0.475593372718,137.712287365,40.9362917296,0.288845429481,2.56711897738,0.773131312988,5.1713439583
C:\Users\gauth\OneDrive\Desktop\Plant Disease Project\dataset\color\Apple___healthy\57b5c040-d081-45ad-a73b-948eb18dd3eb___RS_HL 7826.JPG,Apple___healthy,85.0194546424,974.99224758,-0.364753064049,122.112021086,99.6169344731,0.254543111014,127.801688161,127.1482842,-0.255375246344,4.23443134014,0.733713362096,5.09791269362
C:\Users\gauth\OneDrive\Desktop\Plant Disease Project\dataset\color\Apple___healthy\57e50846-b756-498f-a4b7-84571faed0ab___RS_HL 7541.JPG,Apple___healthy,141.812131254,3165.34856535,-1.23566857449,128.100501091,19.7973431579,-1.60089084157,115.577709529,44.1024434081,1.19658419349,1.51429076646,0.960190667939,3.11811715004
C:\Users\gauth\OneDrive\Desktop\Plant Disease Project\dataset\color\Apple___healthy\57ef10ab-f1fe-4b14-ad46-91b4255f2e49___RS_HL 5796.JPG,Apple___healthy,59.4806401492,1554.39766746,0.473617117715,121.149658173,36.7060673163,0.886849638727,134.432877564,16.5361720179,0.127231905333,8.34795451189,0.629045063166,5.2980477979
C:\Users\gauth\OneDrive\Desktop\Plant Disease Project\dataset\color\Apple___healthy\58200f54-e3ef-4546-9378-0700a030e697___RS_HL 8005.JPG,Apple___healthy,128.327395305,4974.82775646,-0.68208112013,129.760248019,42.9032000566,-1.00023368834,126.446287092,53.2030718154,0.854115244746,2.72526041667,0.94760230155,2.84316191039
C:\Users\gauth\OneDrive\Desktop\Plant Disease Project\dataset\color\Apple___healthy\5820f6e9-8564-4b16-b548-4565567b07c0___RS_HL 7793.JPG,Apple___healthy,160.35260333,2669.49599156,-1.71529997032,125.675224779,48.9917826877,-0.348737686728,125.941813955,49.3092532683,0.728691455315,2.34335609244,0.940948811255,3.74323266925
C:\Users\gauth\OneDrive\Desktop\Plant Disease Project\dataset\color\Apple___healthy\5823ffd3-bd23-4088-80f5-dd33ae876694___RS_HL 7765.JPG,Apple___healthy,81.7358324534,1415.44191913,-0.369814593568,127.721488912,54.0913861675,-0.80113769595,125.208553326,89.6240521486,0.409445107269,3.92849132775,0.749283237918,3.9790611
C:\Users\gauth\OneDrive\Desktop\Plant Disease Project\dataset\color\Apple___healthy\5857071f-208a-40a0-85f2-6bc9f5a98fea___RS_HL 6026.JPG,Apple___healthy,75.4370907218,1011.42446932,0.234288361349,121.377198146,40.2629529619,0.439708627332,129.826797145,8.13893609593,0.409312619491,1.66757947375,0.891004418499,4.23812865728
C:\Users\gauth\OneDrive\Desktop\Plant Disease Project\dataset\color\Apple___healthy\58bebbd8-1cfa-486b-86b3-64cf33697320___RS_HL 7651.JPG,Apple___healthy,122.357289961,518.963065751,-0.749206870418,123.012435972,53.0928114975,1.4170812092,131.708665575,73.2012836235,-0.524872245788,2.04898756378,0.825111429802,5.14500203277
C:\Users\gauth\OneDrive\Desktop\Plant Disease Project\dataset\color\Apple___healthy\590363be-ab1f-4d0e-87a5-d632b28d79e0___RS_HL 7334.JPG,Apple___healthy,120.984126448,1909.47362422,-0.374580086206,125.874396298,119.623556345,-0.0381916390461,135.783376676,149.575553987,-0.0098820705442,5.77686792779,0.814144909897,4.96063940814
C:\Users\gauth\OneDrive\Desktop\Plant Disease Project\dataset\color\Apple___healthy\5915bea7-aecc-4247-acfe-6e115e7c9836___RS_HL 7703.JPG,Apple___healthy,116.806408706,795.757564733,-0.536696359617,123.43458283,125.972395322,0.265452873925,130.5147763,199.67773813,-0.158338381002,0.986113023128,0.945317699175,4.72457769244
C:\Users\gauth\OneDrive\Desktop\Plant Disease Project\dataset\color\Apple___healthy\5941b857-a525-4aff-ba20-def608d63c4d___RS_HL 6119.JPG,Apple___healthy,66.9199499687,693.473391867,-0.419247100769,119.870293934,24.9639768367,1.12796017276,129.116072545,4.84224949067,0.360395266828,1.53232758621,0.851887625818,4.55268754265
C:\Users\gauth\OneDrive\Desktop\Plant Disease Project\dataset\color\Apple___healthy\594c429c-488e-4d8e-9b44-c3929cecafc9___RS_HL 5878.JPG,Apple___healthy,53.4655179371,1153.56853174,0.838852874015,118.912876801,28.275570034,1.95268475864,138.011097212,12.4550239404,-0.284699940256,5.34060565376,0.603373750944,4.2535456269
C:\Users\gauth\OneDrive\Desktop\Plant Disease Project\dataset\color\Apple___healthy\594d37c6-accf-4ea8-9c97-8a9e0300010d___RS_HL 8019.JPG,Apple___healthy,111.887037742,1218.02255121,-0.455044477642,118.553099288,49.5237886698,1.32803387735,134.343542295,38.6278282509,-0.78474503359,3.81907169118,0.794947820156,4.77884262307
C:\Users\gauth\OneDrive\Desktop\Plant Disease Project\dataset\color\Apple___healthy\595381e5-c16b-4348-aaea-00763903646d___RS_HL 6153.JPG,Apple___healthy,71.8206309819,863.245185341,-0.0535420839737,121.121005722,47.5451135274,0.498302207408,129.873525092,12.5510016164,0.547582360528,2.35675675676,0.856424880117,5.24646560155
C:\Users\gauth\OneDrive\Desktop\Plant Disease Project\dataset\color\Apple___healthy\5977222a-8f4a-44b3-9960-61fcf36c5e7f___RS_HL 5664.JPG,Apple___healthy,63.5006534483,2325.16669424,0.343429547538,126.324931855,74.126225421,-0.478699859127,133.111720996,25.0573813815,0.900600645972,5.29045113981,0.805317023436,3.9339789158
C:\Users\gauth\OneDrive\Desktop\Plant Disease Project\dataset\color\Apple___healthy\5a0aa782-76a8-4de9-89e9-47cb35d222e3___RS_HL 6310.JPG,Apple___healthy,88.7605816398,1001.26738102,-0.292800123385,123.965206727,38.6874019019,-0.121772028068,128.847512263,3.68501658622,1.51433956583,1.740234375,0.889214957959,4.41865923804
C:\Users\gauth\OneDrive\Desktop\Plant Disease Project\dataset\color\Apple___healthy\5a2ee566-426a-4422-b8e7-14e2e3190846___RS_HL 7486.JPG,Apple___healthy,102.980606848,988.827095991,-0.493608295742,123.329343355,67.4697086994,0.0322145853749,124.711700844,136.796813076,-0.0773449245717,2.41388028896,0.848222459765,4.62848138327
C:\Users\gauth\OneDrive\Desktop\Plant Disease Project\dataset\color\Apple___healthy\5a92a89d-a10e-423c-aed8-8505e04e15dc___RS_HL 7836.JPG,Apple___healthy,100.929772888,948.40199593,-0.460486236024,117.22066162,58.378342845,1.32284909212,134.863927363,67.7761338322,-0.904045175495,2.80543811275,0.833315601757,5.10600678769
C:\Users\gauth\OneDrive\Desktop\Plant Disease Project\dataset\color\Apple___healthy\5ac41a3d-ca1b-4215-a7a5-500d77acc67a___RS_HL 5931.JPG,Apple___healthy,92.9123140336,358.836807854,0.282892735303,119.810394796,54.7938946532,0.558490291739,130.781187609,15.884335989,0.93930941667,0.96808763587,0.836530356014,3.79299974272
C:\Users\gauth\OneDrive\Desktop\Plant Disease Project\dataset\color\Apple___healthy\5ade6606-f111-4074-a533-30f215297f08___RS_HL 6282.JPG,Apple___healthy,70.3234322492,369.691569743,-0.0310646081905,115.489348978,18.3509858324,2.18971885999,132.399726605,10.3806868308,0.429425194091,1.69552640156,0.746122492086,4.62620654932
C:\Users\gauth\OneDrive\Desktop\Plant Disease Project\dataset\color\Apple___healthy\5adf1cdb-17bc-4871-ad87-ccdf715cfdb7___RS_HL 7309.JPG,Apple___healthy,117.089204746,1043.86559945,-0.187968189881,117.716017622,137.878867789,1.7861419408,150.535099849,148.12528342,-1.53226843106,2.32680684156,0.837898473671,4.28431269116
C:\Users\gauth\OneDrive\Desktop\Plant Disease Project\dataset\color\Apple___healthy\5b0eb6d3-92f9-4332-8228-6c587810f9c6___RS_HL 7949.JPG,Apple___healthy,83.0753589487,1286.52891801,-0.68931743812,122.731579374,118.161868654,0.0452536948464,127.399210448,108.629642185,-0.235071326899,2.26717991505,0.894190199526,5.19313112164
C:\Users\gauth\OneDrive\Desktop\Plant Disease Project\dataset\color\Apple___healthy\5b264ecb-2c4c-47f3-93ec-c9f79a3e8e09___RS_HL 7401.JPG,Apple___healthy,79.9340579048,3533.32289614,0.222972741751,124.908758791,63.4123527292,-0.012674170939,133.100922459,35.0784072229,-0.200728362494,4.43515651875,0.8682424931,3.48927606628
C:\Users\gauth\OneDrive\Desktop\Plant Disease Project\dataset\color\Apple___healthy\5b8c01e5-748f-4b5b-b64b-26bb129a5db6___RS_HL 7996.JPG,Apple___healthy,107.038290143,1072.31911996,-0.77139012249,123.208573504,88.003191208,0.0230957472685,124.401162509,149.474573606,-0.00978434384633,5.59329776476,0.745048529151,5.92340564874
C:\Users\gauth\OneDrive\Desktop\Plant Disease Project\dataset\color\Apple___healthy\5ba92c8d-c731-436f-9d77-5685ec780f5f___RS_HL 8120.JPG,Apple___healthy,95.2707897913,1088.88363618,-0.627000723698,118.110888699,147.091969099,0.403942935093,129.15051073,214.185612394,-0.351106703524,2.21726487205,0.864383131732,4.66317806078
C:\Users\gauth\OneDrive\Desktop\Plant Disease Project\dataset\color\Apple___healthy\5bf61b7f-4211-4667-b004-3481279854f2___RS_HL 8095.JPG,Apple___healthy,135.561034762,3601.13727449,-0.619766444676,125.031056319,65.4134790513,-0.707743096222,126.461802749,139.001505131,0.71608527276,2.62670272436,0.956243822526,3.95637302199
C:\Users\gauth\OneDrive\Desktop\Plant Disease Project\dataset\color\Apple___healthy\5bfc7dd9-17aa-4e40-b7f3-6033dc95f408___RS_HL 5717.JPG,Apple___healthy,27.998894914,642.460408432,1.92012114862,121.670247488,39.5244518392,-0.395221611535,135.704864948,49.9798686506,0.994413585754,4.19760971787,0.621495260463,4.3677170467
C:\Users\gauth\OneDrive\Desktop\Plant Disease Project\dataset\color\Apple___healthy\5c320c7a-e164-43d0-adab-b966ff9e2c1a___RS_HL 8055.JPG,Apple___healthy,93.385805602,707.804488651,-0.838283504737,124.651587062,60.0892473646,0.385673171028,121.641738224,77.575332898,0.157292095606,2.26611155878,0.823376559088,4.75818710349
C:\Users\gauth\OneDrive\Desktop\Plant Disease Project\dataset\color\Apple___healthy\5c554f84-2f25-4a08-8cd9-561a0c56fc12___RS_HL 5820.JPG,Apple___healthy,55.8966118585,2183.23277128,0.487076324131,126.568759342,36.0546891932,-0.202460258314,132.727391629,11.665159016,0.893889537303,6.09714515187,0.821964255725,4.74553506397
C:\Users\gauth\OneDrive\Desktop\Plant Disease Project\dataset\color\Apple___healthy\5c74b103-09f2-48ae-bbdd-7aa9aaf929cc___RS_HL 5649.JPG,Apple___healthy,113.914601227,7620.3833819,-0.0730340940518,127.746448534,26.7192699365,-0.867761622877,131.801472393,17.9497619766,1.1793381389,5.14871323529,0.963038375951,4.5668250249
C:\Users\gauth\OneDrive\Desktop\Plant Disease Project\dataset\color\Apple___healthy\5ceb4c0b-09ea-48e5-87b8-454adc630534___RS_HL 7573.JPG,Apple___healthy,106.132398937,1268.1648189,-0.509060138952,121.788914235,95.2176773551,0.12353135093,124.445406016,134.760341699,-0.00171287115972,3.69128370098,0.839694826862,5.49403564288
C:\Users\gauth\OneDrive\Desktop\Plant Disease Project\dataset\color\Apple___healthy\5ceefac5-fa4f-4b5c-b270-3a945fc89ec0___RS_HL 6191.JPG,Apple___healthy,85.6841976571,530.965132063,0.297679339616,117.841820971,60.9105385562,0.754939233074,132.520505924,9.85599913942,0.0166311754826,1.21864587498,0.902085365721,4.56633750169
C:\Users\gauth\OneDrive\Desktop\Plant Disease Project\dataset\color\Apple___healthy\5d1bb18d-dda0-4079-b3c5-62bc50c3ce35___RS_HL 7560.JPG,Apple___healthy,92.3936446548,1234.51287464,-0.691643965348,121.071779035,74.8047357868,0.306655287568,124.040897021,85.0208684172,-0.303886257292,2.40858244937,0.865628358837,4.65670216346
C:\Users\gauth\OneDrive\Desktop\Plant Disease Project\dataset\color\Apple___healthy\5d4206ed-09fa-42d5-a42d-2fc98cb4820d___RS_HL 6032.JPG,Apple___healthy,65.5089326097,744.15810655,0.0767721111503,118.024046434,22.4967834455,1.6432230771,129.754070556,15.2382146231,0.127174530105,1.33673769596,0.866549758504,4.21768087055
C:\Users\gauth\OneDrive\Desktop\Plant Disease Project\dataset\color\Apple___healthy\5d542bd8-d3c1-484e-9cc1-e7c409aff1f8___RS_HL 6197.JPG,Apple___healthy,85.6483762901,905.76388981,-0.239182436987,121.230183174,62.5202582633,0.0686678530115,131.2483925,14.679372112,0.725740441223,0.952496860813,0.94896765986,4.68089440544
C:\Users\gauth\OneDrive\Desktop\Plant Disease Project\dataset\color\Apple___healthy\5d738917-48c8-4a27-90e9-0a4eac076fbc___RS_HL 5999.JPG,Apple___healthy,74.0430683326,835.8397397,-0.209358994364,122.274383267,34.3120084358,0.39002043687,128.216783377,9.57950961306,0.19947924423,1.6137254902,0.90911646509,5.3214324464
C:\Users\gauth\OneDrive\Desktop\Plant Disease Project\dataset\color\Apple___healthy\5db8c857-6f3a-4066-9bd6-e245e725d03e___RS_HL 8016.JPG,Apple___healthy,120.056903852,766.676530618,-1.10598963288,121.786718992,83.0578882642,0.487468673788,130.793390478,67.8588512848,0.00360005188894,4.14010230179,0.770163747683,5.92937770474
C:\Users\gauth\OneDrive\Desktop\Plant Disease Project\dataset\color\Apple___healthy\5dba053d-d3b0-49b9-babc-4f1e8e7d3f59___RS_HL 6235.JPG,Apple___healthy,79.4786067643,597.162212698,-0.450017672516,122.699929329,44.1058384604,0.11021405438,129.94316002,9.06332146304,1.42557345404,1.74219317357,0.865738545366,5.16446943861
C:\Users\gauth\OneDrive\Desktop\Plant Disease Project\dataset\color\Apple___healthy\5decc9b0-698c-49d0-906b-1a679b0001f9___RS_HL 6245.JPG,Apple___healthy,74.2571886355,1250.05015969,0.516793237312,119.38176304,51.9152852783,0.655950441587,133.223570141,26.2873457961,0.562203514252,1.27419465859,0.945091314122,4.06969634872
C:\Users\gauth\OneDrive\Desktop\Plant Disease Project\dataset\color\Apple___healthy\5ded9dac-20e0-4e68-a202-43c6723c335d___RS_HL 6186.JPG,Apple___healthy,59.0209691288,678.536048244,-0.311807363708,121.31001581,67.7758842063,0.425227874887,130.556403073,15.2672608202,0.453132101664,0.674848651624,0.929987077265,4.06846034473
C:\Users\gauth\OneDrive\Desktop\Plant Disease Project\dataset\color\Apple___healthy\5e39c42c-b499-495f-8612-eb3a1079d594___RS_HL 6047.JPG,Apple___healthy,82.6449865201,644.634412339,-0.879671716051,122.462256325,81.6468022918,-0.239371212432,132.167072791,17.6711482751,0.711342277911,1.42811373648,0.88191101642,4.67673471274
C:\Users\gauth\OneDrive\Desktop\Plant Disease Project\dataset\color\Apple___healthy\5e552830-5ccd-4f85-9f77-ed63db285890___RS_HL 5994.JPG,Apple___healthy,70.4799800424,769.679061594,-0.230736264653,119.830765873,32.679074666,0.97470078193,129.765155295,10.4672690697,1.04614832869,3.29171137835,0.708216926296,4.82611122859
C:\Users\gauth\OneDrive\Desktop\Plant Disease Project\dataset\color\Apple___healthy\5e6846df-21b1-444c-ac0d-34c67443dbef___RS_HL 7270.JPG,Apple___healthy,111.549981908,1314.76511636,0.0275458602844,109.751455544,79.6866549815,1.63842590354,148.993289694,186.045216641,-1.68239220608,5.61377144608,0.661735144767,4.47721439942
C:\Users\gauth\OneDrive\Desktop\Plant Disease Project\dataset\color\Apple___healthy\5ee4cb1c-d933-4e89-b364-9b740b48e077___RS_HL 6224.JPG,Apple___healthy,66.2514841571,421.717100472,-0.137806615985,120.86156212,11.4284066578,1.46143043951,125.789607324,13.4954316533,0.613443827893,1.75878987899,0.721835486634,4.37091245705
C:\Users\gauth\OneDrive\Desktop\Plant Disease Project\dataset\color\Apple___healthy\5eea6ca0-2fb5-4382-bd60-2893d4367bc3___RS_HL 6007.JPG,Apple___healthy,73.8166053307,831.86828454,-0.0966156842427,116.357979257,60.713046346,0.88128849256,135.012824802,30.6308157854,0.398342706897,1.64689223707,0.887082365538,4.81096030789
